date;flight_number;departure;destination;travel_class;service;component;dish_type;region;passengers;ratio;load_factor;price_per_dish;co2_per_item;departure_time;arrival_time;flight_duration;route
2025-05-25;4Y004;FRA;BKK;Business;Second;Dinner;Meat;Asia;30;0,6;1,2;5;2,5;14:59;08:29;10:00;intercont
2025-05-25;4Y004;FRA;BKK;Business;Second;Dinner;Veg;Asia;30;0,6;1,2;4,5;1,2;14:59;08:29;10:00;intercont
2025-05-25;4Y005;FRA;HND;Business;First;Starter;Meat;Asia;55;0,6;1,2;5;2,5;12:08;02:08;10:00;intercont
2025-05-25;4Y005;FRA;HND;Business;First;Starter;Veg;Asia;55;0,6;1,2;4,5;1,2;12:08;02:08;10:00;intercont
2025-05-25;4Y005;FRA;HND;Business;First;Main;Meat;Asia;55;0,4;1,2;5;2,5;12:08;02:08;10:00;intercont
2025-05-25;4Y005;FRA;HND;Business;First;Main;Veg;Asia;55;0,4;1,2;4,5;1,2;12:08;02:08;10:00;intercont
2025-05-25;4Y005;FRA;HND;Business;First;Main;Fish;Asia;55;0,4;1,2;6;3;12:08;02:08;10:00;intercont
2025-05-25;4Y005;FRA;HND;Business;First;Dessert;Cheese;Asia;55;0,6;1,2;3,5;1,8;12:08;02:08;10:00;intercont
2025-05-25;4Y005;FRA;HND;Business;First;Dessert;Sweet;Asia;55;0,6;1,2;2,5;0,8;12:08;02:08;10:00;intercont
2025-05-25;4Y005;FRA;HND;Business;Second;Breakfast;;Asia;55;1;1;0;0;12:08;02:08;10:00;intercont
2025-05-25;4Y005;FRA;HND;Business;Second;Dinner;Meat;Asia;55;0,6;1,2;5;2,5;12:08;02:08;10:00;intercont
2025-05-25;4Y005;FRA;HND;Business;Second;Dinner;Veg;Asia;55;0,6;1,2;4,5;1,2;12:08;02:08;10:00;intercont
2025-05-25;4Y006;FRA;GRU;Business;First;Starter;Meat;South America;41;0,6;1,2;5;2,5;17:01;02:01;11:00;intercont
2025-05-25;4Y006;FRA;GRU;Business;First;Starter;Veg;South America;41;0,6;1,2;4,5;1,2;17:01;02:01;11:00;intercont
2025-05-25;4Y006;FRA;GRU;Business;First;Main;Meat;South America;41;0,4;1,2;5;2,5;17:01;02:01;11:00;intercont
2025-05-25;4Y006;FRA;GRU;Business;First;Main;Veg;South America;41;0,4;1,2;4,5;1,2;17:01;02:01;11:00;intercont
2025-05-25;4Y006;FRA;GRU;Business;First;Main;Fish;South America;41;0,4;1,2;6;3;17:01;02:01;11:00;intercont
2025-05-25;4Y006;FRA;GRU;Business;First;Dessert;Cheese;South America;41;0,6;1,2;3,5;1,8;17:01;02:01;11:00;intercont
2025-05-25;4Y006;FRA;GRU;Business;First;Dessert;Sweet;South America;41;0,6;1,2;2,5;0,8;17:01;02:01;11:00;intercont
2025-05-25;4Y006;FRA;GRU;Business;Second;Breakfast;;South America;41;1;1;0;0;17:01;02:01;11:00;intercont
2025-05-25;4Y006;FRA;GRU;Business;Second;Dinner;Meat;South America;41;0,6;1,2;5;2,5;17:01;02:01;11:00;intercont
2025-05-25;4Y006;FRA;GRU;Business;Second;Dinner;Veg;South America;41;0,6;1,2;4,5;1,2;17:01;02:01;11:00;intercont
2025-05-25;4Y007;FRA;LHR;Business;First;Breakfast;;Europe;56;1;1;0;0;10:56;11:56;01:00;cont
2025-05-25;4Y007;FRA;LHR;Business;First;Hot Meal;Meat;Europe;56;0,6;1,2;5;2,5;10:56;11:56;01:00;cont
2025-05-25;4Y007;FRA;LHR;Business;First;Hot Meal;Veg;Europe;56;0,6;1,2;4,5;1,2;10:56;11:56;01:00;cont
2025-05-25;4Y008;FRA;CDG;Business;First;Breakfast;;Europe;55;1;1;0;0;09:26;10:26;01:00;cont
2025-05-25;4Y008;FRA;CDG;Business;First;Hot Meal;Meat;Europe;55;0,6;1,2;5;2,5;09:26;10:26;01:00;cont
2025-05-25;4Y008;FRA;CDG;Business;First;Hot Meal;Veg;Europe;55;0,6;1,2;4,5;1,2;09:26;10:26;01:00;cont
2025-05-25;4Y009;FRA;MAD;Business;First;Breakfast;;Europe;32;1;1;0;0;07:56;09:56;02:00;cont
2025-05-25;4Y009;FRA;MAD;Business;First;Hot Meal;Meat;Europe;32;0,6;1,2;5;2,5;07:56;09:56;02:00;cont
2025-05-25;4Y009;FRA;MAD;Business;First;Hot Meal;Veg;Europe;32;0,6;1,2;4,5;1,2;07:56;09:56;02:00;cont
2025-05-25;4Y010;FRA;AMS;Business;First;Breakfast;;Europe;49;1;1;0;0;18:01;19:01;01:00;cont
2025-05-25;4Y010;FRA;AMS;Business;First;Hot Meal;Meat;Europe;49;0,6;1,2;5;2,5;18:01;19:01;01:00;cont
2025-05-25;4Y010;FRA;AMS;Business;First;Hot Meal;Veg;Europe;49;0,6;1,2;4,5;1,2;18:01;19:01;01:00;cont
2025-05-25;4Y011;FRA;BCN;Business;First;Breakfast;;Europe;52;1;1;0;0;11:48;13:48;02:00;cont
2025-05-25;4Y011;FRA;BCN;Business;First;Hot Meal;Meat;Europe;52;0,6;1,2;5;2,5;11:48;13:48;02:00;cont
2025-05-25;4Y011;FRA;BCN;Business;First;Hot Meal;Veg;Europe;52;0,6;1,2;4,5;1,2;11:48;13:48;02:00;cont
2025-05-25;4Y012;FRA;ZRH;Business;First;Breakfast;;Europe;43;1;1;0;0;17:08;18:08;01:00;cont
2025-05-25;4Y012;FRA;ZRH;Business;First;Hot Meal;Meat;Europe;43;0,6;1,2;5;2,5;17:08;18:08;01:00;cont
2025-05-25;4Y012;FRA;ZRH;Business;First;Hot Meal;Veg;Europe;43;0,6;1,2;4,5;1,2;17:08;18:08;01:00;cont
2025-05-26;4Y001;FRA;JFK;Business;First;Starter;Meat;North America;35;0,6;1,2;5;2,5;07:40;10:40;08:00;intercont
2025-05-26;4Y001;FRA;JFK;Business;First;Starter;Veg;North America;35;0,6;1,2;4,5;1,2;07:40;10:40;08:00;intercont
2025-05-26;4Y001;FRA;JFK;Business;First;Main;Meat;North America;35;0,4;1,2;5;2,5;07:40;10:40;08:00;intercont
2025-05-26;4Y001;FRA;JFK;Business;First;Main;Veg;North America;35;0,4;1,2;4,5;1,2;07:40;10:40;08:00;intercont
2025-05-26;4Y001;FRA;JFK;Business;First;Main;Fish;North America;35;0,4;1,2;6;3;07:40;10:40;08:00;intercont
2025-05-26;4Y001;FRA;JFK;Business;First;Dessert;Cheese;North America;35;0,6;1,2;3,5;1,8;07:40;10:40;08:00;intercont
2025-05-26;4Y001;FRA;JFK;Business;First;Dessert;Sweet;North America;35;0,6;1,2;2,5;0,8;07:40;10:40;08:00;intercont
2025-05-26;4Y001;FRA;JFK;Business;Second;Breakfast;;North America;35;1;1;0;0;07:40;10:40;08:00;intercont
2025-05-26;4Y001;FRA;JFK;Business;Second;Dinner;Meat;North America;35;0,6;1,2;5;2,5;07:40;10:40;08:00;intercont
2025-05-26;4Y001;FRA;JFK;Business;Second;Dinner;Veg;North America;35;0,6;1,2;4,5;1,2;07:40;10:40;08:00;intercont
2025-05-26;4Y002;FRA;SIN;Business;First;Starter;Meat;Asia;58;0,6;1,2;5;2,5;07:21;15:21;12:00;intercont
2025-05-26;4Y002;FRA;SIN;Business;First;Starter;Veg;Asia;58;0,6;1,2;4,5;1,2;07:21;15:21;12:00;intercont
2025-05-26;4Y002;FRA;SIN;Business;First;Main;Meat;Asia;58;0,4;1,2;5;2,5;07:21;15:21;12:00;intercont
2025-05-26;4Y002;FRA;SIN;Business;First;Main;Veg;Asia;58;0,4;1,2;4,5;1,2;07:21;15:21;12:00;intercont
2025-05-26;4Y002;FRA;SIN;Business;First;Main;Fish;Asia;58;0,4;1,2;6;3;07:21;15:21;12:00;intercont
2025-05-26;4Y002;FRA;SIN;Business;First;Dessert;Cheese;Asia;58;0,6;1,2;3,5;1,8;07:21;15:21;12:00;intercont
2025-05-26;4Y002;FRA;SIN;Business;First;Dessert;Sweet;Asia;58;0,6;1,2;2,5;0,8;07:21;15:21;12:00;intercont
2025-05-26;4Y002;FRA;SIN;Business;Second;Breakfast;;Asia;58;1;1;0;0;07:21;15:21;12:00;intercont
2025-05-26;4Y002;FRA;SIN;Business;Second;Dinner;Meat;Asia;58;0,6;1,2;5;2,5;07:21;15:21;12:00;intercont
2025-05-26;4Y002;FRA;SIN;Business;Second;Dinner;Veg;Asia;58;0,6;1,2;4,5;1,2;07:21;15:21;12:00;intercont
2025-05-26;4Y003;FRA;LAX;Business;First;Starter;Meat;North America;48;0,6;1,2;5;2,5;10:33;13:33;11:00;intercont
2025-05-26;4Y003;FRA;LAX;Business;First;Starter;Veg;North America;48;0,6;1,2;4,5;1,2;10:33;13:33;11:00;intercont
2025-05-26;4Y003;FRA;LAX;Business;First;Main;Meat;North America;48;0,4;1,2;5;2,5;10:33;13:33;11:00;intercont
2025-05-26;4Y003;FRA;LAX;Business;First;Main;Veg;North America;48;0,4;1,2;4,5;1,2;10:33;13:33;11:00;intercont
2025-05-26;4Y003;FRA;LAX;Business;First;Main;Fish;North America;48;0,4;1,2;6;3;10:33;13:33;11:00;intercont
2025-05-26;4Y003;FRA;LAX;Business;First;Dessert;Cheese;North America;48;0,6;1,2;3,5;1,8;10:33;13:33;11:00;intercont
2025-05-26;4Y003;FRA;LAX;Business;First;Dessert;Sweet;North America;48;0,6;1,2;2,5;0,8;10:33;13:33;11:00;intercont
2025-05-26;4Y003;FRA;LAX;Business;Second;Breakfast;;North America;48;1;1;0;0;10:33;13:33;11:00;intercont
2025-05-26;4Y003;FRA;LAX;Business;Second;Dinner;Meat;North America;48;0,6;1,2;5;2,5;10:33;13:33;11:00;intercont
2025-05-26;4Y003;FRA;LAX;Business;Second;Dinner;Veg;North America;48;0,6;1,2;4,5;1,2;10:33;13:33;11:00;intercont
2025-05-26;4Y004;FRA;BKK;Business;First;Starter;Meat;Asia;36;0,6;1,2;5;2,5;14:48;08:18;10:00;intercont
2025-05-26;4Y004;FRA;BKK;Business;First;Starter;Veg;Asia;36;0,6;1,2;4,5;1,2;14:48;08:18;10:00;intercont
2025-05-26;4Y004;FRA;BKK;Business;First;Main;Meat;Asia;36;0,4;1,2;5;2,5;14:48;08:18;10:00;intercont
2025-05-26;4Y004;FRA;BKK;Business;First;Main;Veg;Asia;36;0,4;1,2;4,5;1,2;14:48;08:18;10:00;intercont
2025-05-26;4Y004;FRA;BKK;Business;First;Main;Fish;Asia;36;0,4;1,2;6;3;14:48;08:18;10:00;intercont
2025-05-26;4Y004;FRA;BKK;Business;First;Dessert;Cheese;Asia;36;0,6;1,2;3,5;1,8;14:48;08:18;10:00;intercont
2025-05-26;4Y004;FRA;BKK;Business;First;Dessert;Sweet;Asia;36;0,6;1,2;2,5;0,8;14:48;08:18;10:00;intercont
2025-05-26;4Y004;FRA;BKK;Business;Second;Breakfast;;Asia;36;1;1;0;0;14:48;08:18;10:00;intercont
2025-05-26;4Y004;FRA;BKK;Business;Second;Dinner;Meat;Asia;36;0,6;1,2;5;2,5;14:48;08:18;10:00;intercont
2025-05-26;4Y004;FRA;BKK;Business;Second;Dinner;Veg;Asia;36;0,6;1,2;4,5;1,2;14:48;08:18;10:00;intercont
2025-05-26;4Y005;FRA;HND;Business;First;Starter;Meat;Asia;52;0,6;1,2;5;2,5;13:20;03:20;10:00;intercont
2025-05-26;4Y005;FRA;HND;Business;First;Starter;Veg;Asia;52;0,6;1,2;4,5;1,2;13:20;03:20;10:00;intercont
2025-05-26;4Y005;FRA;HND;Business;First;Main;Meat;Asia;52;0,4;1,2;5;2,5;13:20;03:20;10:00;intercont
2025-05-26;4Y005;FRA;HND;Business;First;Main;Veg;Asia;52;0,4;1,2;4,5;1,2;13:20;03:20;10:00;intercont
2025-05-26;4Y005;FRA;HND;Business;First;Main;Fish;Asia;52;0,4;1,2;6;3;13:20;03:20;10:00;intercont
2025-05-26;4Y005;FRA;HND;Business;First;Dessert;Cheese;Asia;52;0,6;1,2;3,5;1,8;13:20;03:20;10:00;intercont
2025-05-26;4Y005;FRA;HND;Business;First;Dessert;Sweet;Asia;52;0,6;1,2;2,5;0,8;13:20;03:20;10:00;intercont
2025-05-26;4Y005;FRA;HND;Business;Second;Breakfast;;Asia;52;1;1;0;0;13:20;03:20;10:00;intercont
2025-05-26;4Y005;FRA;HND;Business;Second;Dinner;Meat;Asia;52;0,6;1,2;5;2,5;13:20;03:20;10:00;intercont
2025-05-26;4Y005;FRA;HND;Business;Second;Dinner;Veg;Asia;52;0,6;1,2;4,5;1,2;13:20;03:20;10:00;intercont
2025-05-26;4Y006;FRA;GRU;Business;First;Starter;Meat;South America;44;0,6;1,2;5;2,5;18:18;03:18;11:00;intercont
2025-05-26;4Y006;FRA;GRU;Business;First;Starter;Veg;South America;44;0,6;1,2;4,5;1,2;18:18;03:18;11:00;intercont
2025-05-26;4Y006;FRA;GRU;Business;First;Main;Meat;South America;44;0,4;1,2;5;2,5;18:18;03:18;11:00;intercont
2025-05-26;4Y006;FRA;GRU;Business;First;Main;Veg;South America;44;0,4;1,2;4,5;1,2;18:18;03:18;11:00;intercont
2025-05-26;4Y006;FRA;GRU;Business;First;Main;Fish;South America;44;0,4;1,2;6;3;18:18;03:18;11:00;intercont
2025-05-26;4Y006;FRA;GRU;Business;First;Dessert;Cheese;South America;44;0,6;1,2;3,5;1,8;18:18;03:18;11:00;intercont
2025-05-26;4Y006;FRA;GRU;Business;First;Dessert;Sweet;South America;44;0,6;1,2;2,5;0,8;18:18;03:18;11:00;intercont
2025-05-26;4Y006;FRA;GRU;Business;Second;Breakfast;;South America;44;1;1;0;0;18:18;03:18;11:00;intercont
2025-05-26;4Y006;FRA;GRU;Business;Second;Dinner;Meat;South America;44;0,6;1,2;5;2,5;18:18;03:18;11:00;intercont
2025-05-26;4Y006;FRA;GRU;Business;Second;Dinner;Veg;South America;44;0,6;1,2;4,5;1,2;18:18;03:18;11:00;intercont
2025-05-26;4Y007;FRA;LHR;Business;First;Breakfast;;Europe;31;1;1;0;0;08:31;09:31;01:00;cont
2025-05-26;4Y007;FRA;LHR;Business;First;Hot Meal;Meat;Europe;31;0,6;1,2;5;2,5;08:31;09:31;01:00;cont
2025-05-26;4Y007;FRA;LHR;Business;First;Hot Meal;Veg;Europe;31;0,6;1,2;4,5;1,2;08:31;09:31;01:00;cont
2025-05-26;4Y008;FRA;CDG;Business;First;Breakfast;;Europe;58;1;1;0;0;11:56;12:56;01:00;cont
2025-05-26;4Y008;FRA;CDG;Business;First;Hot Meal;Meat;Europe;58;0,6;1,2;5;2,5;11:56;12:56;01:00;cont
2025-05-26;4Y008;FRA;CDG;Business;First;Hot Meal;Veg;Europe;58;0,6;1,2;4,5;1,2;11:56;12:56;01:00;cont
2025-05-26;4Y009;FRA;MAD;Business;First;Breakfast;;Europe;45;1;1;0;0;15:33;17:33;02:00;cont
2025-05-26;4Y009;FRA;MAD;Business;First;Hot Meal;Meat;Europe;45;0,6;1,2;5;2,5;15:33;17:33;02:00;cont
2025-05-26;4Y009;FRA;MAD;Business;First;Hot Meal;Veg;Europe;45;0,6;1,2;4,5;1,2;15:33;17:33;02:00;cont
2025-05-26;4Y010;FRA;AMS;Business;First;Breakfast;;Europe;53;1;1;0;0;10:35;11:35;01:00;cont
2025-05-26;4Y010;FRA;AMS;Business;First;Hot Meal;Meat;Europe;53;0,6;1,2;5;2,5;10:35;11:35;01:00;cont
2025-05-26;4Y010;FRA;AMS;Business;First;Hot Meal;Veg;Europe;53;0,6;1,2;4,5;1,2;10:35;11:35;01:00;cont
2025-05-26;4Y011;FRA;BCN;Business;First;Breakfast;;Europe;31;1;1;0;0;11:44;13:44;02:00;cont
2025-05-26;4Y011;FRA;BCN;Business;First;Hot Meal;Meat;Europe;31;0,6;1,2;5;2,5;11:44;13:44;02:00;cont
2025-05-26;4Y011;FRA;BCN;Business;First;Hot Meal;Veg;Europe;31;0,6;1,2;4,5;1,2;11:44;13:44;02:00;cont
2025-05-26;4Y012;FRA;ZRH;Business;First;Breakfast;;Europe;52;1;1;0;0;20:08;21:08;01:00;cont
2025-05-26;4Y012;FRA;ZRH;Business;First;Hot Meal;Meat;Europe;52;0,6;1,2;5;2,5;20:08;21:08;01:00;cont
2025-05-26;4Y012;FRA;ZRH;Business;First;Hot Meal;Veg;Europe;52;0,6;1,2;4,5;1,2;20:08;21:08;01:00;cont
2025-05-27;4Y001;FRA;JFK;Business;First;Starter;Meat;North America;53;0,6;1,2;5;2,5;07:04;10:04;08:00;intercont
2025-05-27;4Y001;FRA;JFK;Business;First;Starter;Veg;North America;53;0,6;1,2;4,5;1,2;07:04;10:04;08:00;intercont
2025-05-27;4Y001;FRA;JFK;Business;First;Main;Meat;North America;53;0,4;1,2;5;2,5;07:04;10:04;08:00;intercont
2025-05-27;4Y001;FRA;JFK;Business;First;Main;Veg;North America;53;0,4;1,2;4,5;1,2;07:04;10:04;08:00;intercont
2025-05-27;4Y001;FRA;JFK;Business;First;Main;Fish;North America;53;0,4;1,2;6;3;07:04;10:04;08:00;intercont
2025-05-27;4Y001;FRA;JFK;Business;First;Dessert;Cheese;North America;53;0,6;1,2;3,5;1,8;07:04;10:04;08:00;intercont
2025-05-27;4Y001;FRA;JFK;Business;First;Dessert;Sweet;North America;53;0,6;1,2;2,5;0,8;07:04;10:04;08:00;intercont
2025-05-27;4Y001;FRA;JFK;Business;Second;Breakfast;;North America;53;1;1;0;0;07:04;10:04;08:00;intercont
2025-05-27;4Y001;FRA;JFK;Business;Second;Dinner;Meat;North America;53;0,6;1,2;5;2,5;07:04;10:04;08:00;intercont
2025-05-27;4Y001;FRA;JFK;Business;Second;Dinner;Veg;North America;53;0,6;1,2;4,5;1,2;07:04;10:04;08:00;intercont
2025-05-27;4Y002;FRA;SIN;Business;First;Starter;Meat;Asia;41;0,6;1,2;5;2,5;05:49;13:49;12:00;intercont
2025-05-27;4Y002;FRA;SIN;Business;First;Starter;Veg;Asia;41;0,6;1,2;4,5;1,2;05:49;13:49;12:00;intercont
2025-05-27;4Y002;FRA;SIN;Business;First;Main;Meat;Asia;41;0,4;1,2;5;2,5;05:49;13:49;12:00;intercont
2025-05-27;4Y002;FRA;SIN;Business;First;Main;Veg;Asia;41;0,4;1,2;4,5;1,2;05:49;13:49;12:00;intercont
2025-05-27;4Y002;FRA;SIN;Business;First;Main;Fish;Asia;41;0,4;1,2;6;3;05:49;13:49;12:00;intercont
2025-05-27;4Y002;FRA;SIN;Business;First;Dessert;Cheese;Asia;41;0,6;1,2;3,5;1,8;05:49;13:49;12:00;intercont
2025-05-27;4Y002;FRA;SIN;Business;First;Dessert;Sweet;Asia;41;0,6;1,2;2,5;0,8;05:49;13:49;12:00;intercont
2025-05-27;4Y002;FRA;SIN;Business;Second;Breakfast;;Asia;41;1;1;0;0;05:49;13:49;12:00;intercont
2025-05-27;4Y002;FRA;SIN;Business;Second;Dinner;Meat;Asia;41;0,6;1,2;5;2,5;05:49;13:49;12:00;intercont
2025-05-27;4Y002;FRA;SIN;Business;Second;Dinner;Veg;Asia;41;0,6;1,2;4,5;1,2;05:49;13:49;12:00;intercont
2025-05-27;4Y003;FRA;LAX;Business;First;Starter;Meat;North America;46;0,6;1,2;5;2,5;16:36;19:36;11:00;intercont
2025-05-27;4Y003;FRA;LAX;Business;First;Starter;Veg;North America;46;0,6;1,2;4,5;1,2;16:36;19:36;11:00;intercont
2025-05-27;4Y003;FRA;LAX;Business;First;Main;Meat;North America;46;0,4;1,2;5;2,5;16:36;19:36;11:00;intercont
2025-05-27;4Y003;FRA;LAX;Business;First;Main;Veg;North America;46;0,4;1,2;4,5;1,2;16:36;19:36;11:00;intercont
2025-05-27;4Y003;FRA;LAX;Business;First;Main;Fish;North America;46;0,4;1,2;6;3;16:36;19:36;11:00;intercont
2025-05-27;4Y003;FRA;LAX;Business;First;Dessert;Cheese;North America;46;0,6;1,2;3,5;1,8;16:36;19:36;11:00;intercont
2025-05-27;4Y003;FRA;LAX;Business;First;Dessert;Sweet;North America;46;0,6;1,2;2,5;0,8;16:36;19:36;11:00;intercont
2025-05-27;4Y003;FRA;LAX;Business;Second;Breakfast;;North America;46;1;1;0;0;16:36;19:36;11:00;intercont
2025-05-27;4Y003;FRA;LAX;Business;Second;Dinner;Meat;North America;46;0,6;1,2;5;2,5;16:36;19:36;11:00;intercont
2025-05-27;4Y003;FRA;LAX;Business;Second;Dinner;Veg;North America;46;0,6;1,2;4,5;1,2;16:36;19:36;11:00;intercont
2025-05-27;4Y004;FRA;BKK;Business;First;Starter;Meat;Asia;42;0,6;1,2;5;2,5;12:48;06:18;10:00;intercont
2025-05-27;4Y004;FRA;BKK;Business;First;Starter;Veg;Asia;42;0,6;1,2;4,5;1,2;12:48;06:18;10:00;intercont
2025-05-27;4Y004;FRA;BKK;Business;First;Main;Meat;Asia;42;0,4;1,2;5;2,5;12:48;06:18;10:00;intercont
2025-05-27;4Y004;FRA;BKK;Business;First;Main;Veg;Asia;42;0,4;1,2;4,5;1,2;12:48;06:18;10:00;intercont
2025-05-27;4Y004;FRA;BKK;Business;First;Main;Fish;Asia;42;0,4;1,2;6;3;12:48;06:18;10:00;intercont
2025-05-27;4Y004;FRA;BKK;Business;First;Dessert;Cheese;Asia;42;0,6;1,2;3,5;1,8;12:48;06:18;10:00;intercont
2025-05-27;4Y004;FRA;BKK;Business;First;Dessert;Sweet;Asia;42;0,6;1,2;2,5;0,8;12:48;06:18;10:00;intercont
2025-05-27;4Y004;FRA;BKK;Business;Second;Breakfast;;Asia;42;1;1;0;0;12:48;06:18;10:00;intercont
2025-05-27;4Y004;FRA;BKK;Business;Second;Dinner;Meat;Asia;42;0,6;1,2;5;2,5;12:48;06:18;10:00;intercont
2025-05-27;4Y004;FRA;BKK;Business;Second;Dinner;Veg;Asia;42;0,6;1,2;4,5;1,2;12:48;06:18;10:00;intercont
2025-05-27;4Y005;FRA;HND;Business;First;Starter;Meat;Asia;31;0,6;1,2;5;2,5;11:21;01:21;10:00;intercont
2025-05-27;4Y005;FRA;HND;Business;First;Starter;Veg;Asia;31;0,6;1,2;4,5;1,2;11:21;01:21;10:00;intercont
2025-05-27;4Y005;FRA;HND;Business;First;Main;Meat;Asia;31;0,4;1,2;5;2,5;11:21;01:21;10:00;intercont
2025-05-27;4Y005;FRA;HND;Business;First;Main;Veg;Asia;31;0,4;1,2;4,5;1,2;11:21;01:21;10:00;intercont
2025-05-27;4Y005;FRA;HND;Business;First;Main;Fish;Asia;31;0,4;1,2;6;3;11:21;01:21;10:00;intercont
2025-05-27;4Y005;FRA;HND;Business;First;Dessert;Cheese;Asia;31;0,6;1,2;3,5;1,8;11:21;01:21;10:00;intercont
2025-05-27;4Y005;FRA;HND;Business;First;Dessert;Sweet;Asia;31;0,6;1,2;2,5;0,8;11:21;01:21;10:00;intercont
2025-05-27;4Y005;FRA;HND;Business;Second;Breakfast;;Asia;31;1;1;0;0;11:21;01:21;10:00;intercont
2025-05-27;4Y005;FRA;HND;Business;Second;Dinner;Meat;Asia;31;0,6;1,2;5;2,5;11:21;01:21;10:00;intercont
2025-05-27;4Y005;FRA;HND;Business;Second;Dinner;Veg;Asia;31;0,6;1,2;4,5;1,2;11:21;01:21;10:00;intercont
2025-05-27;4Y006;FRA;GRU;Business;First;Starter;Meat;South America;42;0,6;1,2;5;2,5;01:47;10:47;11:00;intercont
2025-05-27;4Y006;FRA;GRU;Business;First;Starter;Veg;South America;42;0,6;1,2;4,5;1,2;01:47;10:47;11:00;intercont
2025-05-27;4Y006;FRA;GRU;Business;First;Main;Meat;South America;42;0,4;1,2;5;2,5;01:47;10:47;11:00;intercont
2025-05-27;4Y006;FRA;GRU;Business;First;Main;Veg;South America;42;0,4;1,2;4,5;1,2;01:47;10:47;11:00;intercont
2025-05-27;4Y006;FRA;GRU;Business;First;Main;Fish;South America;42;0,4;1,2;6;3;01:47;10:47;11:00;intercont
2025-05-27;4Y006;FRA;GRU;Business;First;Dessert;Cheese;South America;42;0,6;1,2;3,5;1,8;01:47;10:47;11:00;intercont
2025-05-27;4Y006;FRA;GRU;Business;First;Dessert;Sweet;South America;42;0,6;1,2;2,5;0,8;01:47;10:47;11:00;intercont
2025-05-27;4Y006;FRA;GRU;Business;Second;Breakfast;;South America;42;1;1;0;0;01:47;10:47;11:00;intercont
2025-05-27;4Y006;FRA;GRU;Business;Second;Dinner;Meat;South America;42;0,6;1,2;5;2,5;01:47;10:47;11:00;intercont
2025-05-27;4Y006;FRA;GRU;Business;Second;Dinner;Veg;South America;42;0,6;1,2;4,5;1,2;01:47;10:47;11:00;intercont
2025-05-27;4Y007;FRA;LHR;Business;First;Breakfast;;Europe;34;1;1;0;0;11:41;12:41;01:00;cont
2025-05-27;4Y007;FRA;LHR;Business;First;Hot Meal;Meat;Europe;34;0,6;1,2;5;2,5;11:41;12:41;01:00;cont
2025-05-27;4Y007;FRA;LHR;Business;First;Hot Meal;Veg;Europe;34;0,6;1,2;4,5;1,2;11:41;12:41;01:00;cont
2025-05-27;4Y008;FRA;CDG;Business;First;Breakfast;;Europe;46;1;1;0;0;07:22;08:22;01:00;cont
2025-05-27;4Y008;FRA;CDG;Business;First;Hot Meal;Meat;Europe;46;0,6;1,2;5;2,5;07:22;08:22;01:00;cont
2025-05-27;4Y008;FRA;CDG;Business;First;Hot Meal;Veg;Europe;46;0,6;1,2;4,5;1,2;07:22;08:22;01:00;cont
2025-05-27;4Y009;FRA;MAD;Business;First;Breakfast;;Europe;53;1;1;0;0;12:09;14:09;02:00;cont
2025-05-27;4Y009;FRA;MAD;Business;First;Hot Meal;Meat;Europe;53;0,6;1,2;5;2,5;12:09;14:09;02:00;cont
2025-05-27;4Y009;FRA;MAD;Business;First;Hot Meal;Veg;Europe;53;0,6;1,2;4,5;1,2;12:09;14:09;02:00;cont
2025-05-27;4Y010;FRA;AMS;Business;First;Breakfast;;Europe;45;1;1;0;0;10:05;11:05;01:00;cont
2025-05-27;4Y010;FRA;AMS;Business;First;Hot Meal;Meat;Europe;45;0,6;1,2;5;2,5;10:05;11:05;01:00;cont
2025-05-27;4Y010;FRA;AMS;Business;First;Hot Meal;Veg;Europe;45;0,6;1,2;4,5;1,2;10:05;11:05;01:00;cont
2025-05-27;4Y011;FRA;BCN;Business;First;Breakfast;;Europe;56;1;1;0;0;18:07;20:07;02:00;cont
2025-05-27;4Y011;FRA;BCN;Business;First;Hot Meal;Meat;Europe;56;0,6;1,2;5;2,5;18:07;20:07;02:00;cont
2025-05-27;4Y011;FRA;BCN;Business;First;Hot Meal;Veg;Europe;56;0,6;1,2;4,5;1,2;18:07;20:07;02:00;cont
2025-05-27;4Y012;FRA;ZRH;Business;First;Breakfast;;Europe;56;1;1;0;0;19:46;20:46;01:00;cont
2025-05-27;4Y012;FRA;ZRH;Business;First;Hot Meal;Meat;Europe;56;0,6;1,2;5;2,5;19:46;20:46;01:00;cont
2025-05-27;4Y012;FRA;ZRH;Business;First;Hot Meal;Veg;Europe;56;0,6;1,2;4,5;1,2;19:46;20:46;01:00;cont
2025-05-28;4Y001;FRA;JFK;Business;First;Starter;Meat;North America;56;0,6;1,2;5;2,5;06:08;09:08;08:00;intercont
2025-05-28;4Y001;FRA;JFK;Business;First;Starter;Veg;North America;56;0,6;1,2;4,5;1,2;06:08;09:08;08:00;intercont
2025-05-28;4Y001;FRA;JFK;Business;First;Main;Meat;North America;56;0,4;1,2;5;2,5;06:08;09:08;08:00;intercont
2025-05-28;4Y001;FRA;JFK;Business;First;Main;Veg;North America;56;0,4;1,2;4,5;1,2;06:08;09:08;08:00;intercont
2025-05-28;4Y001;FRA;JFK;Business;First;Main;Fish;North America;56;0,4;1,2;6;3;06:08;09:08;08:00;intercont
2025-05-28;4Y001;FRA;JFK;Business;First;Dessert;Cheese;North America;56;0,6;1,2;3,5;1,8;06:08;09:08;08:00;intercont
