date;flight_number;departure;destination;travel_class;service;component;dish_type;region;passengers;amount_loaded;amount_predicted_demand;amount_used;amount_missed_order;recommended_ratio;ratio;load_factor;price_per_dish;co2_per_item;items_saved;potential_cost_savings;potential_co2_savings;customer_satisfaction;departure_time;arrival_time;flight_duration;route
2025-01-01;4Y003;FRA;LAX;Business;First;Dessert;Cheese;North America;41;24;20;20;0;0,49;0,6;1,2;3,5;1,8;4;14;7,2;93;10:59;13:59;11:00;intercont
2025-01-01;4Y003;FRA;LAX;Business;First;Dessert;Sweet;North America;41;24;20;19;0;0,49;0,6;1,2;2,5;0,8;4;10;3,2;88;10:59;13:59;11:00;intercont
2025-01-01;4Y003;FRA;LAX;Business;Second;Breakfast;;North America;41;41;27;28;0;0,66;1;1;0;0;0;0;0;71;10:59;13:59;11:00;intercont
2025-01-01;4Y003;FRA;LAX;Business;Second;Dinner;Meat;North America;41;24;20;21;0;0,49;0,6;1,2;5;2,5;0;0;0;99;10:59;13:59;11:00;intercont
2025-01-01;4Y003;FRA;LAX;Business;Second;Dinner;Veg;North America;41;24;25;24;4;0,61;0,6;1,2;4,5;1,2;0;0;0;96;10:59;13:59;11:00;intercont
2025-01-01;4Y004;FRA;BKK;Business;First;Starter;Meat;Asia;53;31;23;22;0;0,43;0,6;1,2;5;2,5;8;40;20;100;13:39;07:09;10:00;intercont
2025-01-01;4Y004;FRA;BKK;Business;First;Starter;Veg;Asia;53;31;24;24;0;0,45;0,6;1,2;4,5;1,2;7;31,5;8,4;98;13:39;07:09;10:00;intercont
2025-01-01;4Y004;FRA;BKK;Business;First;Main;Meat;Asia;53;21;19;18;0;0,36;0,4;1,2;5;2,5;2;10;5;96;13:39;07:09;10:00;intercont
2025-01-01;4Y004;FRA;BKK;Business;First;Main;Veg;Asia;53;21;20;20;0;0,38;0,4;1,2;4,5;1,2;1;4,5;1,2;87;13:39;07:09;10:00;intercont
2025-01-01;4Y004;FRA;BKK;Business;First;Main;Fish;Asia;53;21;14;15;0;0,26;0,4;1,2;6;3;0;0;0;99;13:39;07:09;10:00;intercont
2025-01-01;4Y004;FRA;BKK;Business;First;Dessert;Cheese;Asia;53;31;32;30;0;0,6;0,6;1,2;3,5;1,8;0;0;0;87;13:39;07:09;10:00;intercont
2025-01-01;4Y004;FRA;BKK;Business;First;Dessert;Sweet;Asia;53;31;20;21;0;0,38;0,6;1,2;2,5;0,8;0;0;0;87;13:39;07:09;10:00;intercont
2025-01-01;4Y004;FRA;BKK;Business;Second;Breakfast;;Asia;53;53;48;48;0;0,91;1;1;0;0;5;0;0;81;13:39;07:09;10:00;intercont
2025-01-01;4Y004;FRA;BKK;Business;Second;Dinner;Meat;Asia;53;31;21;21;0;0,4;0,6;1,2;5;2,5;10;50;25;97;13:39;07:09;10:00;intercont
2025-01-01;4Y004;FRA;BKK;Business;Second;Dinner;Veg;Asia;53;31;24;24;0;0,45;0,6;1,2;4,5;1,2;7;31,5;8,4;91;13:39;07:09;10:00;intercont
2025-01-01;4Y005;FRA;HND;Business;First;Starter;Meat;Asia;42;25;20;20;0;0,48;0,6;1,2;5;2,5;5;25;12,5;89;05:18;19:18;10:00;intercont
2025-01-01;4Y005;FRA;HND;Business;First;Starter;Veg;Asia;42;25;25;24;0;0,6;0,6;1,2;4,5;1,2;0;0;0;86;05:18;19:18;10:00;intercont
2025-01-01;4Y005;FRA;HND;Business;First;Main;Meat;Asia;42;16;16;16;3;0,38;0,4;1,2;5;2,5;0;0;0;67;05:18;19:18;10:00;intercont
2025-01-01;4Y005;FRA;HND;Business;First;Main;Veg;Asia;42;16;13;13;0;0,31;0,4;1,2;4,5;1,2;3;13,5;3,6;87;05:18;19:18;10:00;intercont
2025-01-01;4Y005;FRA;HND;Business;First;Main;Fish;Asia;42;16;15;15;0;0,36;0,4;1,2;6;3;1;6;3;89;05:18;19:18;10:00;intercont
2025-01-01;4Y005;FRA;HND;Business;First;Dessert;Cheese;Asia;42;25;21;22;0;0,5;0,6;1,2;3,5;1,8;0;0;0;76;05:18;19:18;10:00;intercont
2025-01-01;4Y005;FRA;HND;Business;First;Dessert;Sweet;Asia;42;25;19;19;0;0,45;0,6;1,2;2,5;0,8;6;15;4,8;80;05:18;19:18;10:00;intercont
2025-01-01;4Y005;FRA;HND;Business;Second;Breakfast;;Asia;42;42;40;40;0;0,95;1;1;0;0;2;0;0;95;05:18;19:18;10:00;intercont
2025-01-01;4Y005;FRA;HND;Business;Second;Dinner;Meat;Asia;42;25;19;19;0;0,45;0,6;1,2;5;2,5;6;30;15;91;05:18;19:18;10:00;intercont
2025-01-01;4Y005;FRA;HND;Business;Second;Dinner;Veg;Asia;42;25;22;23;0;0,52;0,6;1,2;4,5;1,2;0;0;0;68;05:18;19:18;10:00;intercont
2025-01-01;4Y006;FRA;GRU;Business;First;Starter;Meat;South America;56;33;30;29;0;0,54;0,6;1,2;5;2,5;3;15;7,5;74;18:25;03:25;11:00;intercont
2025-01-01;4Y006;FRA;GRU;Business;First;Starter;Veg;South America;56;33;23;24;0;0,41;0,6;1,2;4,5;1,2;0;0;0;81;18:25;03:25;11:00;intercont
2025-01-01;4Y006;FRA;GRU;Business;First;Main;Meat;South America;56;22;18;18;0;0,32;0,4;1,2;5;2,5;4;20;10;81;18:25;03:25;11:00;intercont
2025-01-01;4Y006;FRA;GRU;Business;First;Main;Veg;South America;56;22;22;21;0;0,39;0,4;1,2;4,5;1,2;0;0;0;89;18:25;03:25;11:00;intercont
2025-01-01;4Y006;FRA;GRU;Business;First;Main;Fish;South America;56;22;22;21;0;0,39;0,4;1,2;6;3;0;0;0;67;18:25;03:25;11:00;intercont
2025-01-01;4Y006;FRA;GRU;Business;First;Dessert;Cheese;South America;56;33;30;29;0;0,54;0,6;1,2;3,5;1,8;3;10,5;5,4;99;18:25;03:25;11:00;intercont
2025-01-01;4Y006;FRA;GRU;Business;First;Dessert;Sweet;South America;56;33;30;31;0;0,54;0,6;1,2;2,5;0,8;0;0;0;70;18:25;03:25;11:00;intercont
2025-01-01;4Y006;FRA;GRU;Business;Second;Breakfast;;South America;56;56;50;51;0;0,89;1;1;0;0;0;0;0;75;18:25;03:25;11:00;intercont
2025-01-01;4Y006;FRA;GRU;Business;Second;Dinner;Meat;South America;56;33;30;30;0;0,54;0,6;1,2;5;2,5;3;15;7,5;65;18:25;03:25;11:00;intercont
2025-01-01;4Y006;FRA;GRU;Business;Second;Dinner;Veg;South America;56;33;31;30;0;0,55;0,6;1,2;4,5;1,2;2;9;2,4;79;18:25;03:25;11:00;intercont
2025-01-01;4Y007;FRA;LHR;Business;First;Breakfast;;Europe;59;59;55;56;0;0,93;1;1;0;0;0;0;0;87;10:16;11:16;01:00;cont
2025-01-01;4Y007;FRA;LHR;Business;First;Hot Meal;Meat;Europe;59;35;32;30;0;0,54;0,6;1,2;5;2,5;3;15;7,5;90;10:16;11:16;01:00;cont
2025-01-01;4Y007;FRA;LHR;Business;First;Hot Meal;Veg;Europe;59;35;33;35;1;0,56;0,6;1,2;4,5;1,2;0;0;0;73;10:16;11:16;01:00;cont
2025-01-01;4Y008;FRA;CDG;Business;First;Breakfast;;Europe;45;45;39;37;0;0,87;1;1;0;0;6;0;0;83;11:52;12:52;01:00;cont
2025-01-01;4Y008;FRA;CDG;Business;First;Hot Meal;Meat;Europe;45;27;25;25;0;0,56;0,6;1,2;5;2,5;2;10;5;70;11:52;12:52;01:00;cont
2025-01-01;4Y008;FRA;CDG;Business;First;Hot Meal;Veg;Europe;45;27;19;18;0;0,42;0,6;1,2;4,5;1,2;8;36;9,6;75;11:52;12:52;01:00;cont
2025-01-01;4Y009;FRA;MAD;Business;First;Breakfast;;Europe;43;43;38;38;0;0,88;1;1;0;0;5;0;0;85;10:54;12:54;02:00;cont
2025-01-01;4Y009;FRA;MAD;Business;First;Hot Meal;Meat;Europe;43;25;20;19;0;0,47;0,6;1,2;5;2,5;5;25;12,5;97;10:54;12:54;02:00;cont
2025-01-01;4Y009;FRA;MAD;Business;First;Hot Meal;Veg;Europe;43;25;20;21;0;0,47;0,6;1,2;4,5;1,2;0;0;0;81;10:54;12:54;02:00;cont
2025-01-01;4Y010;FRA;AMS;Business;First;Breakfast;;Europe;60;60;51;52;0;0,85;1;1;0;0;0;0;0;99;13:41;14:41;01:00;cont
2025-01-01;4Y010;FRA;AMS;Business;First;Hot Meal;Meat;Europe;60;36;30;29;0;0,5;0,6;1,2;5;2,5;6;30;15;66;13:41;14:41;01:00;cont
2025-01-01;4Y010;FRA;AMS;Business;First;Hot Meal;Veg;Europe;60;36;27;27;0;0,45;0,6;1,2;4,5;1,2;9;40,5;10,8;73;13:41;14:41;01:00;cont
2025-01-01;4Y011;FRA;BCN;Business;First;Breakfast;;Europe;43;43;31;30;0;0,72;1;1;0;0;12;0;0;98;16:40;18:40;02:00;cont
2025-01-01;4Y011;FRA;BCN;Business;First;Hot Meal;Meat;Europe;43;25;20;21;0;0,47;0,6;1,2;5;2,5;0;0;0;94;16:40;18:40;02:00;cont
2025-01-01;4Y011;FRA;BCN;Business;First;Hot Meal;Veg;Europe;43;25;21;20;0;0,49;0,6;1,2;4,5;1,2;4;18;4,8;82;16:40;18:40;02:00;cont
2025-01-01;4Y012;FRA;ZRH;Business;First;Breakfast;;Europe;41;41;29;30;0;0,71;1;1;0;0;0;0;0;71;21:00;22:00;01:00;cont
2025-01-01;4Y012;FRA;ZRH;Business;First;Hot Meal;Meat;Europe;41;24;21;20;0;0,51;0,6;1,2;5;2,5;3;15;7,5;86;21:00;22:00;01:00;cont
2025-01-01;4Y012;FRA;ZRH;Business;First;Hot Meal;Veg;Europe;41;24;21;22;0;0,51;0,6;1,2;4,5;1,2;0;0;0;75;21:00;22:00;01:00;cont
2025-01-02;4Y001;FRA;JFK;Business;First;Starter;Meat;North America;50;30;28;29;0;0,56;0,6;1,2;5;2,5;0;0;0;80;09:07;12:07;08:00;intercont
2025-01-02;4Y001;FRA;JFK;Business;First;Starter;Veg;North America;50;30;27;26;0;0,54;0,6;1,2;4,5;1,2;3;13,5;3,6;78;09:07;12:07;08:00;intercont
2025-01-02;4Y001;FRA;JFK;Business;First;Main;Meat;North America;50;20;17;17;0;0,34;0,4;1,2;5;2,5;3;15;7,5;78;09:07;12:07;08:00;intercont
2025-01-02;4Y001;FRA;JFK;Business;First;Main;Veg;North America;50;20;19;20;1;0,38;0,4;1,2;4,5;1,2;0;0;0;69;09:07;12:07;08:00;intercont
2025-01-02;4Y001;FRA;JFK;Business;First;Main;Fish;North America;50;20;18;18;0;0,36;0,4;1,2;6;3;2;12;6;71;09:07;12:07;08:00;intercont
2025-01-02;4Y001;FRA;JFK;Business;First;Dessert;Cheese;North America;50;30;23;24;0;0,46;0,6;1,2;3,5;1,8;0;0;0;94;09:07;12:07;08:00;intercont
2025-01-02;4Y001;FRA;JFK;Business;First;Dessert;Sweet;North America;50;30;27;26;0;0,54;0,6;1,2;2,5;0,8;3;7,5;2,4;74;09:07;12:07;08:00;intercont
2025-01-02;4Y001;FRA;JFK;Business;Second;Breakfast;;North America;50;50;49;46;0;0,98;1;1;0;0;1;0;0;93;09:07;12:07;08:00;intercont
2025-01-02;4Y001;FRA;JFK;Business;Second;Dinner;Meat;North America;50;30;22;22;0;0,44;0,6;1,2;5;2,5;8;40;20;72;09:07;12:07;08:00;intercont
2025-01-02;4Y001;FRA;JFK;Business;Second;Dinner;Veg;North America;50;30;28;29;0;0,56;0,6;1,2;4,5;1,2;0;0;0;82;09:07;12:07;08:00;intercont
2025-01-02;4Y002;FRA;SIN;Business;First;Starter;Meat;Asia;34;20;17;16;0;0,5;0,6;1,2;5;2,5;3;15;7,5;98;08:08;16:08;12:00;intercont
2025-01-02;4Y002;FRA;SIN;Business;First;Starter;Veg;Asia;34;20;19;20;2;0,56;0,6;1,2;4,5;1,2;0;0;0;74;08:08;16:08;12:00;intercont
2025-01-02;4Y002;FRA;SIN;Business;First;Main;Meat;Asia;34;13;11;11;0;0,32;0,4;1,2;5;2,5;2;10;5;74;08:08;16:08;12:00;intercont
2025-01-02;4Y002;FRA;SIN;Business;First;Main;Veg;Asia;34;13;11;12;0;0,32;0,4;1,2;4,5;1,2;0;0;0;93;08:08;16:08;12:00;intercont
2025-01-02;4Y002;FRA;SIN;Business;First;Main;Fish;Asia;34;13;11;11;0;0,32;0,4;1,2;6;3;2;12;6;66;08:08;16:08;12:00;intercont
2025-01-02;4Y002;FRA;SIN;Business;First;Dessert;Cheese;Asia;34;20;17;18;0;0,5;0,6;1,2;3,5;1,8;0;0;0;92;08:08;16:08;12:00;intercont
2025-01-02;4Y002;FRA;SIN;Business;First;Dessert;Sweet;Asia;34;20;17;17;0;0,5;0,6;1,2;2,5;0,8;3;7,5;2,4;86;08:08;16:08;12:00;intercont
2025-01-02;4Y002;FRA;SIN;Business;Second;Breakfast;;Asia;34;34;33;34;1;0,97;1;1;0;0;0;0;0;87;08:08;16:08;12:00;intercont
2025-01-02;4Y002;FRA;SIN;Business;Second;Dinner;Meat;Asia;34;20;19;20;1;0,56;0,6;1,2;5;2,5;0;0;0;75;08:08;16:08;12:00;intercont
2025-01-02;4Y002;FRA;SIN;Business;Second;Dinner;Veg;Asia;34;20;16;16;0;0,47;0,6;1,2;4,5;1,2;4;18;4,8;89;08:08;16:08;12:00;intercont
2025-01-02;4Y003;FRA;LAX;Business;First;Starter;Meat;North America;49;29;29;29;3;0,59;0,6;1,2;5;2,5;0;0;0;79;07:13;10:13;11:00;intercont
2025-01-02;4Y003;FRA;LAX;Business;First;Starter;Veg;North America;49;29;25;24;0;0,51;0,6;1,2;4,5;1,2;4;18;4,8;74;07:13;10:13;11:00;intercont
2025-01-02;4Y003;FRA;LAX;Business;First;Main;Meat;North America;49;19;14;15;0;0,29;0,4;1,2;5;2,5;0;0;0;69;07:13;10:13;11:00;intercont
2025-01-02;4Y003;FRA;LAX;Business;First;Main;Veg;North America;49;19;18;17;0;0,37;0,4;1,2;4,5;1,2;1;4,5;1,2;83;07:13;10:13;11:00;intercont
2025-01-02;4Y003;FRA;LAX;Business;First;Main;Fish;North America;49;19;14;14;0;0,29;0,4;1,2;6;3;5;30;15;70;07:13;10:13;11:00;intercont
2025-01-02;4Y003;FRA;LAX;Business;First;Dessert;Cheese;North America;49;29;21;21;0;0,43;0,6;1,2;3,5;1,8;8;28;14,4;95;07:13;10:13;11:00;intercont
2025-01-02;4Y003;FRA;LAX;Business;First;Dessert;Sweet;North America;49;29;22;23;0;0,45;0,6;1,2;2,5;0,8;0;0;0;97;07:13;10:13;11:00;intercont
2025-01-02;4Y003;FRA;LAX;Business;Second;Breakfast;;North America;49;49;48;49;2;0,98;1;1;0;0;0;0;0;70;07:13;10:13;11:00;intercont
2025-01-02;4Y003;FRA;LAX;Business;Second;Dinner;Meat;North America;49;29;28;27;0;0,57;0,6;1,2;5;2,5;1;5;2,5;90;07:13;10:13;11:00;intercont
2025-01-02;4Y003;FRA;LAX;Business;Second;Dinner;Veg;North America;49;29;22;21;0;0,45;0,6;1,2;4,5;1,2;7;31,5;8,4;93;07:13;10:13;11:00;intercont
2025-01-02;4Y004;FRA;BKK;Business;First;Starter;Meat;Asia;31;18;18;17;0;0,58;0,6;1,2;5;2,5;0;0;0;79;16:25;09:55;10:00;intercont
2025-01-02;4Y004;FRA;BKK;Business;First;Starter;Veg;Asia;31;18;12;12;0;0,39;0,6;1,2;4,5;1,2;6;27;7,2;90;16:25;09:55;10:00;intercont
2025-01-02;4Y004;FRA;BKK;Business;First;Main;Meat;Asia;31;12;9;9;0;0,29;0,4;1,2;5;2,5;3;15;7,5;68;16:25;09:55;10:00;intercont
2025-01-02;4Y004;FRA;BKK;Business;First;Main;Veg;Asia;31;12;7;8;0;0,23;0,4;1,2;4,5;1,2;0;0;0;77;16:25;09:55;10:00;intercont
2025-01-02;4Y004;FRA;BKK;Business;First;Main;Fish;Asia;31;12;11;11;0;0,35;0,4;1,2;6;3;1;6;3;98;16:25;09:55;10:00;intercont
2025-01-02;4Y004;FRA;BKK;Business;First;Dessert;Cheese;Asia;31;18;13;14;0;0,42;0,6;1,2;3,5;1,8;0;0;0;71;16:25;09:55;10:00;intercont
2025-01-02;4Y004;FRA;BKK;Business;First;Dessert;Sweet;Asia;31;18;18;18;3;0,58;0,6;1,2;2,5;0,8;0;0;0;92;16:25;09:55;10:00;intercont
2025-01-02;4Y004;FRA;BKK;Business;Second;Breakfast;;Asia;31;31;25;26;0;0,81;1;1;0;0;0;0;0;87;16:25;09:55;10:00;intercont
2025-01-02;4Y004;FRA;BKK;Business;Second;Dinner;Meat;Asia;31;18;13;14;0;0,42;0,6;1,2;5;2,5;0;0;0;81;16:25;09:55;10:00;intercont
2025-01-02;4Y004;FRA;BKK;Business;Second;Dinner;Veg;Asia;31;18;16;15;0;0,52;0,6;1,2;4,5;1,2;2;9;2,4;72;16:25;09:55;10:00;intercont
2025-01-02;4Y005;FRA;HND;Business;First;Starter;Meat;Asia;55;33;31;32;0;0,56;0,6;1,2;5;2,5;0;0;0;73;14:02;04:02;10:00;intercont
2025-01-02;4Y005;FRA;HND;Business;First;Starter;Veg;Asia;55;33;30;30;0;0,55;0,6;1,2;4,5;1,2;3;13,5;3,6;80;14:02;04:02;10:00;intercont
2025-01-02;4Y005;FRA;HND;Business;First;Main;Meat;Asia;55;22;16;15;0;0,29;0,4;1,2;5;2,5;6;30;15;98;14:02;04:02;10:00;intercont
2025-01-02;4Y005;FRA;HND;Business;First;Main;Veg;Asia;55;22;15;16;0;0,27;0,4;1,2;4,5;1,2;0;0;0;79;14:02;04:02;10:00;intercont
2025-01-02;4Y005;FRA;HND;Business;First;Main;Fish;Asia;55;22;19;19;0;0,35;0,4;1,2;6;3;3;18;9;83;14:02;04:02;10:00;intercont
2025-01-02;4Y005;FRA;HND;Business;First;Dessert;Cheese;Asia;55;33;33;33;1;0,6;0,6;1,2;3,5;1,8;0;0;0;87;14:02;04:02;10:00;intercont
2025-01-02;4Y005;FRA;HND;Business;First;Dessert;Sweet;Asia;55;33;28;29;0;0,51;0,6;1,2;2,5;0,8;0;0;0;67;14:02;04:02;10:00;intercont
2025-01-02;4Y005;FRA;HND;Business;Second;Breakfast;;Asia;55;55;53;55;1;0,96;1;1;0;0;0;0;0;92;14:02;04:02;10:00;intercont
2025-01-02;4Y005;FRA;HND;Business;Second;Dinner;Meat;Asia;55;33;32;30;0;0,58;0,6;1,2;5;2,5;1;5;2,5;75;14:02;04:02;10:00;intercont
2025-01-02;4Y005;FRA;HND;Business;Second;Dinner;Veg;Asia;55;33;23;23;0;0,42;0,6;1,2;4,5;1,2;10;45;12;85;14:02;04:02;10:00;intercont
2025-01-02;4Y006;FRA;GRU;Business;First;Starter;Meat;South America;40;24;22;21;0;0,55;0,6;1,2;5;2,5;2;10;5;70;20:49;05:49;11:00;intercont
2025-01-02;4Y006;FRA;GRU;Business;First;Starter;Veg;South America;40;24;22;22;0;0,55;0,6;1,2;4,5;1,2;2;9;2,4;78;20:49;05:49;11:00;intercont
2025-01-02;4Y006;FRA;GRU;Business;First;Main;Meat;South America;40;16;14;14;0;0,35;0,4;1,2;5;2,5;2;10;5;77;20:49;05:49;11:00;intercont
2025-01-02;4Y006;FRA;GRU;Business;First;Main;Veg;South America;40;16;14;15;0;0,35;0,4;1,2;4,5;1,2;0;0;0;98;20:49;05:49;11:00;intercont
2025-01-02;4Y006;FRA;GRU;Business;First;Main;Fish;South America;40;16;13;14;0;0,33;0,4;1,2;6;3;0;0;0;74;20:49;05:49;11:00;intercont
2025-01-02;4Y006;FRA;GRU;Business;First;Dessert;Cheese;South America;40;24;20;19;0;0,5;0,6;1,2;3,5;1,8;4;14;7,2;71;20:49;05:49;11:00;intercont
2025-01-02;4Y006;FRA;GRU;Business;First;Dessert;Sweet;South America;40;24;18;18;0;0,45;0,6;1,2;2,5;0,8;6;15;4,8;91;20:49;05:49;11:00;intercont
2025-01-02;4Y006;FRA;GRU;Business;Second;Breakfast;;South America;40;40;34;35;0;0,85;1;1;0;0;0;0;0;93;20:49;05:49;11:00;intercont
2025-01-02;4Y006;FRA;GRU;Business;Second;Dinner;Meat;South America;40;24;16;16;0;0,4;0,6;1,2;5;2,5;8;40;20;86;20:49;05:49;11:00;intercont
2025-01-02;4Y006;FRA;GRU;Business;Second;Dinner;Veg;South America;40;24;20;21;0;0,5;0,6;1,2;4,5;1,2;0;0;0;70;20:49;05:49;11:00;intercont
2025-01-02;4Y007;FRA;LHR;Business;First;Breakfast;;Europe;58;58;52;53;0;0,9;1;1;0;0;0;0;0;87;02:00;03:00;01:00;cont
2025-01-02;4Y007;FRA;LHR;Business;First;Hot Meal;Meat;Europe;58;34;23;23;0;0,4;0,6;1,2;5;2,5;11;55;27,5;86;02:00;03:00;01:00;cont
2025-01-02;4Y007;FRA;LHR;Business;First;Hot Meal;Veg;Europe;58;34;32;31;0;0,55;0,6;1,2;4,5;1,2;2;9;2,4;72;02:00;03:00;01:00;cont
2025-01-02;4Y008;FRA;CDG;Business;First;Breakfast;;Europe;49;49;50;49;4;1,02;1;1;0;0;0;0;0;76;07:10;08:10;01:00;cont
2025-01-02;4Y008;FRA;CDG;Business;First;Hot Meal;Meat;Europe;49;29;30;29;1;0,61;0,6;1,2;5;2,5;0;0;0;78;07:10;08:10;01:00;cont
2025-01-02;4Y008;FRA;CDG;Business;First;Hot Meal;Veg;Europe;49;29;26;25;0;0,53;0,6;1,2;4,5;1,2;3;13,5;3,6;88;07:10;08:10;01:00;cont
2025-01-02;4Y009;FRA;MAD;Business;First;Breakfast;;Europe;49;49;42;41;0;0,86;1;1;0;0;7;0;0;82;14:59;16:59;02:00;cont
2025-01-02;4Y009;FRA;MAD;Business;First;Hot Meal;Meat;Europe;49;29;27;26;0;0,55;0,6;1,2;5;2,5;2;10;5;67;14:59;16:59;02:00;cont
2025-01-02;4Y009;FRA;MAD;Business;First;Hot Meal;Veg;Europe;49;29;29;28;0;0,59;0,6;1,2;4,5;1,2;0;0;0;88;14:59;16:59;02:00;cont
2025-01-02;4Y010;FRA;AMS;Business;First;Breakfast;;Europe;57;57;55;55;0;0,96;1;1;0;0;2;0;0;88;13:37;14:37;01:00;cont
2025-01-02;4Y010;FRA;AMS;Business;First;Hot Meal;Meat;Europe;57;34;28;27;0;0,49;0,6;1,2;5;2,5;6;30;15;72;13:37;14:37;01:00;cont
2025-01-02;4Y010;FRA;AMS;Business;First;Hot Meal;Veg;Europe;57;34;36;34;2;0,63;0,6;1,2;4,5;1,2;0;0;0;96;13:37;14:37;01:00;cont
2025-01-02;4Y011;FRA;BCN;Business;First;Breakfast;;Europe;43;43;36;35;0;0,84;1;1;0;0;7;0;0;74;20:20;22:20;02:00;cont
2025-01-02;4Y011;FRA;BCN;Business;First;Hot Meal;Meat;Europe;43;25;20;20;0;0,47;0,6;1,2;5;2,5;5;25;12,5;85;20:20;22:20;02:00;cont
2025-01-02;4Y011;FRA;BCN;Business;First;Hot Meal;Veg;Europe;43;25;21;20;0;0,49;0,6;1,2;4,5;1,2;4;18;4,8;76;20:20;22:20;02:00;cont
2025-01-02;4Y012;FRA;ZRH;Business;First;Breakfast;;Europe;59;59;51;49;0;0,86;1;1;0;0;8;0;0;96;19:49;20:49;01:00;cont
2025-01-02;4Y012;FRA;ZRH;Business;First;Hot Meal;Meat;Europe;59;35;36;35;1;0,61;0,6;1,2;5;2,5;0;0;0;99;19:49;20:49;01:00;cont
2025-01-02;4Y012;FRA;ZRH;Business;First;Hot Meal;Veg;Europe;59;35;30;29;0;0,51;0,6;1,2;4,5;1,2;5;22,5;6;91;19:49;20:49;01:00;cont
2025-01-03;4Y001;FRA;JFK;Business;First;Starter;Meat;North America;44;26;22;23;0;0,5;0,6;1,2;5;2,5;0;0;0;98;05:45;08:45;08:00;intercont
2025-01-03;4Y001;FRA;JFK;Business;First;Starter;Veg;North America;44;26;18;18;0;0,41;0,6;1,2;4,5;1,2;8;36;9,6;86;05:45;08:45;08:00;intercont
2025-01-03;4Y001;FRA;JFK;Business;First;Main;Meat;North America;44;17;16;16;0;0,36;0,4;1,2;5;2,5;1;5;2,5;65;05:45;08:45;08:00;intercont
2025-01-03;4Y001;FRA;JFK;Business;First;Main;Veg;North America;44;17;12;12;0;0,27;0,4;1,2;4,5;1,2;5;22,5;6;98;05:45;08:45;08:00;intercont
2025-01-03;4Y001;FRA;JFK;Business;First;Main;Fish;North America;44;17;15;15;0;0,34;0,4;1,2;6;3;2;12;6;100;05:45;08:45;08:00;intercont
2025-01-03;4Y001;FRA;JFK;Business;First;Dessert;Cheese;North America;44;26;20;20;0;0,45;0,6;1,2;3,5;1,8;6;21;10,8;92;05:45;08:45;08:00;intercont
2025-01-03;4Y001;FRA;JFK;Business;First;Dessert;Sweet;North America;44;26;23;23;0;0,52;0,6;1,2;2,5;0,8;3;7,5;2,4;73;05:45;08:45;08:00;intercont
2025-01-03;4Y001;FRA;JFK;Business;Second;Breakfast;;North America;44;44;31;30;0;0,7;1;1;0;0;13;0;0;77;05:45;08:45;08:00;intercont
2025-01-03;4Y001;FRA;JFK;Business;Second;Dinner;Meat;North America;44;26;24;23;0;0,55;0,6;1,2;5;2,5;2;10;5;74;05:45;08:45;08:00;intercont
2025-01-03;4Y001;FRA;JFK;Business;Second;Dinner;Veg;North America;44;26;25;24;0;0,57;0,6;1,2;4,5;1,2;1;4,5;1,2;70;05:45;08:45;08:00;intercont
2025-01-03;4Y002;FRA;SIN;Business;First;Starter;Meat;Asia;39;23;19;20;0;0,49;0,6;1,2;5;2,5;0;0;0;74;09:18;17:18;12:00;intercont
2025-01-03;4Y002;FRA;SIN;Business;First;Starter;Veg;Asia;39;23;18;18;0;0,46;0,6;1,2;4,5;1,2;5;22,5;6;87;09:18;17:18;12:00;intercont
2025-01-03;4Y002;FRA;SIN;Business;First;Main;Meat;Asia;39;15;11;12;0;0,28;0,4;1,2;5;2,5;0;0;0;65;09:18;17:18;12:00;intercont
2025-01-03;4Y002;FRA;SIN;Business;First;Main;Veg;Asia;39;15;12;13;0;0,31;0,4;1,2;4,5;1,2;0;0;0;95;09:18;17:18;12:00;intercont
2025-01-03;4Y002;FRA;SIN;Business;First;Main;Fish;Asia;39;15;13;13;0;0,33;0,4;1,2;6;3;2;12;6;86;09:18;17:18;12:00;intercont
2025-01-03;4Y002;FRA;SIN;Business;First;Dessert;Cheese;Asia;39;23;17;17;0;0,44;0,6;1,2;3,5;1,8;6;21;10,8;92;09:18;17:18;12:00;intercont
2025-01-03;4Y002;FRA;SIN;Business;First;Dessert;Sweet;Asia;39;23;15;16;0;0,38;0,6;1,2;2,5;0,8;0;0;0;89;09:18;17:18;12:00;intercont
2025-01-03;4Y002;FRA;SIN;Business;Second;Breakfast;;Asia;39;39;31;32;0;0,79;1;1;0;0;0;0;0;71;09:18;17:18;12:00;intercont
2025-01-03;4Y002;FRA;SIN;Business;Second;Dinner;Meat;Asia;39;23;18;17;0;0,46;0,6;1,2;5;2,5;5;25;12,5;83;09:18;17:18;12:00;intercont
2025-01-03;4Y002;FRA;SIN;Business;Second;Dinner;Veg;Asia;39;23;16;16;0;0,41;0,6;1,2;4,5;1,2;7;31,5;8,4;96;09:18;17:18;12:00;intercont
2025-01-03;4Y003;FRA;LAX;Business;First;Starter;Meat;North America;33;19;16;17;0;0,48;0,6;1,2;5;2,5;0;0;0;76;07:09;10:09;11:00;intercont
2025-01-03;4Y003;FRA;LAX;Business;First;Starter;Veg;North America;33;19;12;13;0;0,36;0,6;1,2;4,5;1,2;0;0;0;72;07:09;10:09;11:00;intercont
2025-01-03;4Y003;FRA;LAX;Business;First;Main;Meat;North America;33;13;10;11;0;0,3;0,4;1,2;5;2,5;0;0;0;89;07:09;10:09;11:00;intercont
