date;flight_number;departure;destination;travel_class;service;component;dish_type;region;passengers;amount_loaded;amount_predicted_demand;amount_used;amount_missed_order;recommended_ratio;ratio;load_factor;price_per_dish;co2_per_item;items_saved;potential_cost_savings;potential_co2_savings;customer_satisfaction;departure_time;arrival_time;flight_duration;route
2025-05-22;4Y010;FRA;AMS;Business;First;Breakfast;;pEurope;33;33;25;;;0,76;1;1;0;0;;;;;14:00;15:00;01:00;cont
2025-05-22;4Y010;FRA;AMS;Business;First;Hot Meal;Meat;pEurope;33;19;15;;;0,45;0,6;1,2;5;2,5;;;;;14:00;15:00;01:00;cont
2025-05-22;4Y010;FRA;AMS;Business;First;Hot Meal;Veg;pEurope;33;19;16;;;0,48;0,6;1,2;4,5;1,2;;;;;14:00;15:00;01:00;cont
2025-05-22;4Y011;FRA;BCN;Business;First;Breakfast;;Europe;41;41;35;;;0,85;1;1;0;0;;;;;16:00;18:00;02:00;cont
2025-05-22;4Y011;FRA;BCN;Business;First;Hot Meal;Meat;Europe;41;24;25;;;0,61;0,6;1,2;5;2,5;;;;;16:00;18:00;02:00;cont
2025-05-22;4Y011;FRA;BCN;Business;First;Hot Meal;Veg;Europe;41;24;23;;;0,56;0,6;1,2;4,5;1,2;;;;;16:00;18:00;02:00;cont
2025-05-22;4Y012;FRA;ZRH;Business;First;Breakfast;;Europe;44;44;31;;;0,7;1;1;0;0;;;;;19:00;20:00;01:00;cont
2025-05-22;4Y012;FRA;ZRH;Business;First;Hot Meal;Meat;Europe;44;26;26;;;0,59;0,6;1,2;5;2,5;;;;;19:00;20:00;01:00;cont
2025-05-22;4Y012;FRA;ZRH;Business;First;Hot Meal;Veg;Europe;44;26;26;;;0,59;0,6;1,2;4,5;1,2;;;;;19:00;20:00;01:00;cont
2025-05-23;4Y001;FRA;JFK;Business;First;Starter;Meat;North America;48;28;25;;;0,52;0,6;1,2;5;2,5;;;;;08:00;11:00;08:00;intercont
2025-05-23;4Y001;FRA;JFK;Business;First;Starter;Veg;North America;48;28;27;;;0,56;0,6;1,2;4,5;1,2;;;;;08:00;11:00;08:00;intercont
2025-05-23;4Y001;FRA;JFK;Business;First;Main;Meat;North America;48;19;12;;;0,25;0,4;1,2;5;2,5;;;;;08:00;11:00;08:00;intercont
2025-05-23;4Y001;FRA;JFK;Business;First;Main;Veg;North America;48;19;16;;;0,33;0,4;1,2;4,5;1,2;;;;;08:00;11:00;08:00;intercont
2025-05-23;4Y001;FRA;JFK;Business;First;Main;Fish;North America;48;19;17;;;0,35;0,4;1,2;6;3;;;;;08:00;11:00;08:00;intercont
2025-05-23;4Y001;FRA;JFK;Business;First;Dessert;Cheese;North America;48;28;25;;;0,52;0,6;1,2;3,5;1,8;;;;;08:00;11:00;08:00;intercont
2025-05-23;4Y001;FRA;JFK;Business;First;Dessert;Sweet;North America;48;28;27;;;0,56;0,6;1,2;2,5;0,8;;;;;08:00;11:00;08:00;intercont
2025-05-23;4Y001;FRA;JFK;Business;Second;Breakfast;;North America;48;48;39;;;0,81;1;1;0;0;;;;;08:00;11:00;08:00;intercont
2025-05-23;4Y001;FRA;JFK;Business;Second;Dinner;Meat;North America;48;28;20;;;0,42;0,6;1,2;5;2,5;;;;;08:00;11:00;08:00;intercont
2025-05-23;4Y001;FRA;JFK;Business;Second;Dinner;Veg;North America;48;28;24;;;0,5;0,6;1,2;4,5;1,2;;;;;08:00;11:00;08:00;intercont
2025-05-23;4Y001;FRA;JFK;Premium Eco;First;Starter;Snack;North America;14;14;12;;;0,86;1;1;2;0,5;;;;;08:00;11:00;08:00;intercont
2025-05-23;4Y001;FRA;JFK;Premium Eco;First;Main;Non-Veg;North America;14;5;4;;;0,29;0,4;1,2;5,5;2,7;;;;;08:00;11:00;08:00;intercont
2025-05-23;4Y001;FRA;JFK;Premium Eco;First;Main;Veg;North America;14;5;3;;;0,21;0,4;1,2;4,5;1,2;;;;;08:00;11:00;08:00;intercont
2025-05-23;4Y001;FRA;JFK;Premium Eco;First;Main;Bread;North America;14;5;3;;;0,21;0,4;1,2;1;0,3;;;;;08:00;11:00;08:00;intercont
2025-05-23;4Y001;FRA;JFK;Premium Eco;Second;Breakfast;;North America;14;14;13;;;0,93;1;1;0;0;;;;;08:00;11:00;08:00;intercont
2025-05-23;4Y001;FRA;JFK;Premium Eco;Second;Dinner;Meat;North America;14;8;5;;;0,36;0,6;1,2;5;2,5;;;;;08:00;11:00;08:00;intercont
2025-05-23;4Y001;FRA;JFK;Premium Eco;Second;Dinner;Veg;North America;14;8;4;;;0,29;0,6;1,2;4,5;1,2;;;;;08:00;11:00;08:00;intercont
2025-05-23;4Y001;FRA;JFK;Eco;First;Main;Non-Veg;North America;154;92;90;;;0,58;0,6;1,2;5,5;2,7;;;;;08:00;11:00;08:00;intercont
2025-05-23;4Y001;FRA;JFK;Eco;First;Main;Veg;North America;154;92;80;;;0,52;0,6;1,2;4,5;1,2;;;;;08:00;11:00;08:00;intercont
2025-05-23;4Y001;FRA;JFK;Eco;Second;Breakfast;;North America;154;154;143;;;0,93;1;1;0;0;;;;;08:00;11:00;08:00;intercont
2025-05-23;4Y001;FRA;JFK;Eco;Second;Dinner;Meat;North America;154;92;70;;;0,45;0,6;1,2;5;2,5;;;;;08:00;11:00;08:00;intercont
2025-05-23;4Y001;FRA;JFK;Eco;Second;Dinner;Veg;North America;154;92;76;;;0,49;0,6;1,2;4,5;1,2;;;;;08:00;11:00;08:00;intercont
2025-05-23;4Y002;FRA;SIN;Business;First;Starter;Meat;Asia;54;32;25;;;0,46;0,6;1,2;5;2,5;;;;;09:00;17:00;12:00;intercont
2025-05-23;4Y002;FRA;SIN;Business;First;Starter;Veg;Asia;54;32;32;;;0,59;0,6;1,2;4,5;1,2;;;;;09:00;17:00;12:00;intercont
2025-05-23;4Y002;FRA;SIN;Business;First;Main;Meat;Asia;54;21;16;;;0,3;0,4;1,2;5;2,5;;;;;09:00;17:00;12:00;intercont
2025-05-23;4Y002;FRA;SIN;Business;First;Main;Veg;Asia;54;21;16;;;0,3;0,4;1,2;4,5;1,2;;;;;09:00;17:00;12:00;intercont
2025-05-23;4Y002;FRA;SIN;Business;First;Main;Fish;Asia;54;21;19;;;0,35;0,4;1,2;6;3;;;;;09:00;17:00;12:00;intercont
2025-05-23;4Y002;FRA;SIN;Business;First;Dessert;Cheese;Asia;54;32;24;;;0,44;0,6;1,2;3,5;1,8;;;;;09:00;17:00;12:00;intercont
2025-05-23;4Y002;FRA;SIN;Business;First;Dessert;Sweet;Asia;54;32;22;;;0,41;0,6;1,2;2,5;0,8;;;;;09:00;17:00;12:00;intercont
2025-05-23;4Y002;FRA;SIN;Business;Second;Breakfast;;Asia;54;54;41;;;0,76;1;1;0;0;;;;;09:00;17:00;12:00;intercont
2025-05-23;4Y002;FRA;SIN;Business;Second;Dinner;Meat;Asia;54;32;30;;;0,56;0,6;1,2;5;2,5;;;;;09:00;17:00;12:00;intercont
2025-05-23;4Y002;FRA;SIN;Business;Second;Dinner;Veg;Asia;54;32;26;;;0,48;0,6;1,2;4,5;1,2;;;;;09:00;17:00;12:00;intercont
2025-05-23;4Y002;FRA;SIN;Premium Eco;First;Starter;Snack;Asia;16;16;14;;;0,88;1;1;2;0,5;;;;;09:00;17:00;12:00;intercont
2025-05-23;4Y002;FRA;SIN;Premium Eco;First;Main;Non-Veg;Asia;16;6;6;;;0,38;0,4;1,2;5,5;2,7;;;;;09:00;17:00;12:00;intercont
2025-05-23;4Y002;FRA;SIN;Premium Eco;First;Main;Veg;Asia;16;6;4;;;0,25;0,4;1,2;4,5;1,2;;;;;09:00;17:00;12:00;intercont
2025-05-23;4Y002;FRA;SIN;Premium Eco;First;Main;Bread;Asia;16;6;4;;;0,25;0,4;1,2;1;0,3;;;;;09:00;17:00;12:00;intercont
2025-05-23;4Y002;FRA;SIN;Premium Eco;Second;Breakfast;;Asia;16;16;11;;;0,69;1;1;0;0;;;;;09:00;17:00;12:00;intercont
2025-05-23;4Y002;FRA;SIN;Premium Eco;Second;Dinner;Meat;Asia;16;9;6;;;0,38;0,6;1,2;5;2,5;;;;;09:00;17:00;12:00;intercont
2025-05-23;4Y002;FRA;SIN;Premium Eco;Second;Dinner;Veg;Asia;16;9;7;;;0,44;0,6;1,2;4,5;1,2;;;;;09:00;17:00;12:00;intercont
2025-05-23;4Y002;FRA;SIN;Eco;First;Main;Non-Veg;Asia;150;90;94;;;0,63;0,6;1,2;5,5;2,7;;;;;09:00;17:00;12:00;intercont
2025-05-23;4Y002;FRA;SIN;Eco;First;Main;Veg;Asia;150;90;78;;;0,52;0,6;1,2;4,5;1,2;;;;;09:00;17:00;12:00;intercont
2025-05-23;4Y002;FRA;SIN;Eco;Second;Breakfast;;Asia;150;150;154;;;1,03;1;1;0;0;;;;;09:00;17:00;12:00;intercont
2025-05-23;4Y002;FRA;SIN;Eco;Second;Dinner;Meat;Asia;150;90;62;;;0,41;0,6;1,2;5;2,5;;;;;09:00;17:00;12:00;intercont
2025-05-23;4Y002;FRA;SIN;Eco;Second;Dinner;Veg;Asia;150;90;75;;;0,5;0,6;1,2;4,5;1,2;;;;;09:00;17:00;12:00;intercont
2025-05-23;4Y003;FRA;LAX;Business;First;Starter;Meat;North America;48;28;28;;;0,58;0,6;1,2;5;2,5;;;;;12:00;15:00;11:00;intercont
2025-05-23;4Y003;FRA;LAX;Business;First;Starter;Veg;North America;48;28;29;;;0,6;0,6;1,2;4,5;1,2;;;;;12:00;15:00;11:00;intercont
2025-05-23;4Y003;FRA;LAX;Business;First;Main;Meat;North America;48;19;19;;;0,4;0,4;1,2;5;2,5;;;;;12:00;15:00;11:00;intercont
2025-05-23;4Y003;FRA;LAX;Business;First;Main;Veg;North America;48;19;16;;;0,33;0,4;1,2;4,5;1,2;;;;;12:00;15:00;11:00;intercont
2025-05-23;4Y003;FRA;LAX;Business;First;Main;Fish;North America;48;19;20;;;0,42;0,4;1,2;6;3;;;;;12:00;15:00;11:00;intercont
2025-05-23;4Y003;FRA;LAX;Business;First;Dessert;Cheese;North America;48;28;26;;;0,54;0,6;1,2;3,5;1,8;;;;;12:00;15:00;11:00;intercont
2025-05-23;4Y003;FRA;LAX;Business;First;Dessert;Sweet;North America;48;28;27;;;0,56;0,6;1,2;2,5;0,8;;;;;12:00;15:00;11:00;intercont
2025-05-23;4Y003;FRA;LAX;Business;Second;Breakfast;;North America;48;48;45;;;0,94;1;1;0;0;;;;;12:00;15:00;11:00;intercont
2025-05-23;4Y003;FRA;LAX;Business;Second;Dinner;Meat;North America;48;28;23;;;0,48;0,6;1,2;5;2,5;;;;;12:00;15:00;11:00;intercont
2025-05-23;4Y003;FRA;LAX;Business;Second;Dinner;Veg;North America;48;28;19;;;0,4;0,6;1,2;4,5;1,2;;;;;12:00;15:00;11:00;intercont
2025-05-23;4Y003;FRA;LAX;Premium Eco;First;Starter;Snack;North America;15;15;10;;;0,67;1;1;2;0,5;;;;;12:00;15:00;11:00;intercont
2025-05-23;4Y003;FRA;LAX;Premium Eco;First;Main;Non-Veg;North America;15;6;6;;;0,4;0,4;1,2;5,5;2,7;;;;;12:00;15:00;11:00;intercont
2025-05-23;4Y003;FRA;LAX;Premium Eco;First;Main;Veg;North America;15;6;4;;;0,27;0,4;1,2;4,5;1,2;;;;;12:00;15:00;11:00;intercont
2025-05-23;4Y003;FRA;LAX;Premium Eco;First;Main;Bread;North America;15;6;4;;;0,27;0,4;1,2;1;0,3;;;;;12:00;15:00;11:00;intercont
2025-05-23;4Y003;FRA;LAX;Premium Eco;Second;Breakfast;;North America;15;15;11;;;0,73;1;1;0;0;;;;;12:00;15:00;11:00;intercont
2025-05-23;4Y003;FRA;LAX;Premium Eco;Second;Dinner;Meat;North America;15;9;6;;;0,4;0,6;1,2;5;2,5;;;;;12:00;15:00;11:00;intercont
2025-05-23;4Y003;FRA;LAX;Premium Eco;Second;Dinner;Veg;North America;15;9;5;;;0,33;0,6;1,2;4,5;1,2;;;;;12:00;15:00;11:00;intercont
2025-05-23;4Y003;FRA;LAX;Eco;First;Main;Non-Veg;North America;104;62;44;;;0,42;0,6;1,2;5,5;2,7;;;;;12:00;15:00;11:00;intercont
2025-05-23;4Y003;FRA;LAX;Eco;First;Main;Veg;North America;104;62;55;;;0,53;0,6;1,2;4,5;1,2;;;;;12:00;15:00;11:00;intercont
2025-05-23;4Y003;FRA;LAX;Eco;Second;Breakfast;;North America;104;104;76;;;0,73;1;1;0;0;;;;;12:00;15:00;11:00;intercont
2025-05-23;4Y003;FRA;LAX;Eco;Second;Dinner;Meat;North America;104;62;50;;;0,48;0,6;1,2;5;2,5;;;;;12:00;15:00;11:00;intercont
2025-05-23;4Y003;FRA;LAX;Eco;Second;Dinner;Veg;North America;104;62;48;;;0,46;0,6;1,2;4,5;1,2;;;;;12:00;15:00;11:00;intercont
2025-05-23;4Y004;FRA;BKK;Business;First;Starter;Meat;Asia;52;31;21;;;0,4;0,6;1,2;5;2,5;;;;;13:30;07:00;10:00;intercont
2025-05-23;4Y004;FRA;BKK;Business;First;Starter;Veg;Asia;52;31;20;;;0,38;0,6;1,2;4,5;1,2;;;;;13:30;07:00;10:00;intercont
2025-05-23;4Y004;FRA;BKK;Business;First;Main;Meat;Asia;52;20;15;;;0,29;0,4;1,2;5;2,5;;;;;13:30;07:00;10:00;intercont
2025-05-23;4Y004;FRA;BKK;Business;First;Main;Veg;Asia;52;20;16;;;0,31;0,4;1,2;4,5;1,2;;;;;13:30;07:00;10:00;intercont
2025-05-23;4Y004;FRA;BKK;Business;First;Main;Fish;Asia;52;20;19;;;0,37;0,4;1,2;6;3;;;;;13:30;07:00;10:00;intercont
2025-05-23;4Y004;FRA;BKK;Business;First;Dessert;Cheese;Asia;52;31;25;;;0,48;0,6;1,2;3,5;1,8;;;;;13:30;07:00;10:00;intercont
2025-05-23;4Y004;FRA;BKK;Business;First;Dessert;Sweet;Asia;52;31;31;;;0,6;0,6;1,2;2,5;0,8;;;;;13:30;07:00;10:00;intercont
2025-05-23;4Y004;FRA;BKK;Business;Second;Breakfast;;Asia;52;52;50;;;0,96;1;1;0;0;;;;;13:30;07:00;10:00;intercont
2025-05-23;4Y004;FRA;BKK;Business;Second;Dinner;Meat;Asia;52;31;27;;;0,52;0,6;1,2;5;2,5;;;;;13:30;07:00;10:00;intercont
2025-05-23;4Y004;FRA;BKK;Business;Second;Dinner;Veg;Asia;52;31;22;;;0,42;0,6;1,2;4,5;1,2;;;;;13:30;07:00;10:00;intercont
2025-05-23;4Y004;FRA;BKK;Premium Eco;First;Starter;Snack;Asia;29;29;27;;;0,93;1;1;2;0,5;;;;;13:30;07:00;10:00;intercont
2025-05-23;4Y004;FRA;BKK;Premium Eco;First;Main;Non-Veg;Asia;29;11;10;;;0,34;0,4;1,2;5,5;2,7;;;;;13:30;07:00;10:00;intercont
2025-05-23;4Y004;FRA;BKK;Premium Eco;First;Main;Veg;Asia;29;11;10;;;0,34;0,4;1,2;4,5;1,2;;;;;13:30;07:00;10:00;intercont
2025-05-23;4Y004;FRA;BKK;Premium Eco;First;Main;Bread;Asia;29;11;11;;;0,38;0,4;1,2;1;0,3;;;;;13:30;07:00;10:00;intercont
2025-05-23;4Y004;FRA;BKK;Premium Eco;Second;Breakfast;;Asia;29;29;20;;;0,69;1;1;0;0;;;;;13:30;07:00;10:00;intercont
2025-05-23;4Y004;FRA;BKK;Premium Eco;Second;Dinner;Meat;Asia;29;17;13;;;0,45;0,6;1,2;5;2,5;;;;;13:30;07:00;10:00;intercont
2025-05-23;4Y004;FRA;BKK;Premium Eco;Second;Dinner;Veg;Asia;29;17;11;;;0,38;0,6;1,2;4,5;1,2;;;;;13:30;07:00;10:00;intercont
2025-05-23;4Y004;FRA;BKK;Eco;First;Main;Non-Veg;Asia;101;60;55;;;0,54;0,6;1,2;5,5;2,7;;;;;13:30;07:00;10:00;intercont
2025-05-23;4Y004;FRA;BKK;Eco;First;Main;Veg;Asia;101;60;60;;;0,59;0,6;1,2;4,5;1,2;;;;;13:30;07:00;10:00;intercont
2025-05-23;4Y004;FRA;BKK;Eco;Second;Breakfast;;Asia;101;101;84;;;0,83;1;1;0;0;;;;;13:30;07:00;10:00;intercont
2025-05-23;4Y004;FRA;BKK;Eco;Second;Dinner;Meat;Asia;101;60;57;;;0,56;0,6;1,2;5;2,5;;;;;13:30;07:00;10:00;intercont
2025-05-23;4Y004;FRA;BKK;Eco;Second;Dinner;Veg;Asia;101;60;45;;;0,45;0,6;1,2;4,5;1,2;;;;;13:30;07:00;10:00;intercont
2025-05-23;4Y005;FRA;HND;Business;First;Starter;Meat;Asia;42;25;23;;;0,55;0,6;1,2;5;2,5;;;;;10:00;00:00;10:00;intercont
2025-05-23;4Y005;FRA;HND;Business;First;Starter;Veg;Asia;42;25;17;;;0,4;0,6;1,2;4,5;1,2;;;;;10:00;00:00;10:00;intercont
2025-05-23;4Y005;FRA;HND;Business;First;Main;Meat;Asia;42;16;14;;;0,33;0,4;1,2;5;2,5;;;;;10:00;00:00;10:00;intercont
2025-05-23;4Y005;FRA;HND;Business;First;Main;Veg;Asia;42;16;13;;;0,31;0,4;1,2;4,5;1,2;;;;;10:00;00:00;10:00;intercont
2025-05-23;4Y005;FRA;HND;Business;First;Main;Fish;Asia;42;16;12;;;0,29;0,4;1,2;6;3;;;;;10:00;00:00;10:00;intercont
2025-05-23;4Y005;FRA;HND;Business;First;Dessert;Cheese;Asia;42;25;25;;;0,6;0,6;1,2;3,5;1,8;;;;;10:00;00:00;10:00;intercont
2025-05-23;4Y005;FRA;HND;Business;First;Dessert;Sweet;Asia;42;25;24;;;0,57;0,6;1,2;2,5;0,8;;;;;10:00;00:00;10:00;intercont
2025-05-23;4Y005;FRA;HND;Business;Second;Breakfast;;Asia;42;42;28;;;0,67;1;1;0;0;;;;;10:00;00:00;10:00;intercont
2025-05-23;4Y005;FRA;HND;Business;Second;Dinner;Meat;Asia;42;25;20;;;0,48;0,6;1,2;5;2,5;;;;;10:00;00:00;10:00;intercont
2025-05-23;4Y005;FRA;HND;Business;Second;Dinner;Veg;Asia;42;25;18;;;0,43;0,6;1,2;4,5;1,2;;;;;10:00;00:00;10:00;intercont
2025-05-23;4Y005;FRA;HND;Premium Eco;First;Starter;Snack;Asia;26;26;20;;;0,77;1;1;2;0,5;;;;;10:00;00:00;10:00;intercont
2025-05-23;4Y005;FRA;HND;Premium Eco;First;Main;Non-Veg;Asia;26;10;6;;;0,23;0,4;1,2;5,5;2,7;;;;;10:00;00:00;10:00;intercont
2025-05-23;4Y005;FRA;HND;Premium Eco;First;Main;Veg;Asia;26;10;7;;;0,27;0,4;1,2;4,5;1,2;;;;;10:00;00:00;10:00;intercont
2025-05-23;4Y005;FRA;HND;Premium Eco;First;Main;Bread;Asia;26;10;9;;;0,35;0,4;1,2;1;0,3;;;;;10:00;00:00;10:00;intercont
2025-05-23;4Y005;FRA;HND;Premium Eco;Second;Breakfast;;Asia;26;26;17;;;0,65;1;1;0;0;;;;;10:00;00:00;10:00;intercont
2025-05-23;4Y005;FRA;HND;Premium Eco;Second;Dinner;Meat;Asia;26;15;14;;;0,54;0,6;1,2;5;2,5;;;;;10:00;00:00;10:00;intercont
2025-05-23;4Y005;FRA;HND;Premium Eco;Second;Dinner;Veg;Asia;26;15;12;;;0,46;0,6;1,2;4,5;1,2;;;;;10:00;00:00;10:00;intercont
2025-05-23;4Y005;FRA;HND;Eco;First;Main;Non-Veg;Asia;147;88;70;;;0,48;0,6;1,2;5,5;2,7;;;;;10:00;00:00;10:00;intercont
2025-05-23;4Y005;FRA;HND;Eco;First;Main;Veg;Asia;147;88;81;;;0,55;0,6;1,2;4,5;1,2;;;;;10:00;00:00;10:00;intercont
2025-05-23;4Y005;FRA;HND;Eco;Second;Breakfast;;Asia;147;147;127;;;0,86;1;1;0;0;;;;;10:00;00:00;10:00;intercont
2025-05-23;4Y005;FRA;HND;Eco;Second;Dinner;Meat;Asia;147;88;65;;;0,44;0,6;1,2;5;2,5;;;;;10:00;00:00;10:00;intercont
2025-05-23;4Y005;FRA;HND;Eco;Second;Dinner;Veg;Asia;147;88;86;;;0,59;0,6;1,2;4,5;1,2;;;;;10:00;00:00;10:00;intercont
2025-05-23;4Y006;FRA;GRU;Business;First;Starter;Meat;South America;54;32;29;;;0,54;0,6;1,2;5;2,5;;;;;21:00;06:00;11:00;intercont
2025-05-23;4Y006;FRA;GRU;Business;First;Starter;Veg;South America;54;32;30;;;0,56;0,6;1,2;4,5;1,2;;;;;21:00;06:00;11:00;intercont
2025-05-23;4Y006;FRA;GRU;Business;First;Main;Meat;South America;54;21;17;;;0,31;0,4;1,2;5;2,5;;;;;21:00;06:00;11:00;intercont
2025-05-23;4Y006;FRA;GRU;Business;First;Main;Veg;South America;54;21;17;;;0,31;0,4;1,2;4,5;1,2;;;;;21:00;06:00;11:00;intercont
2025-05-23;4Y006;FRA;GRU;Business;First;Main;Fish;South America;54;21;15;;;0,28;0,4;1,2;6;3;;;;;21:00;06:00;11:00;intercont
2025-05-23;4Y006;FRA;GRU;Business;First;Dessert;Cheese;South America;54;32;23;;;0,43;0,6;1,2;3,5;1,8;;;;;21:00;06:00;11:00;intercont
2025-05-23;4Y006;FRA;GRU;Business;First;Dessert;Sweet;South America;54;32;33;;;0,61;0,6;1,2;2,5;0,8;;;;;21:00;06:00;11:00;intercont
2025-05-23;4Y006;FRA;GRU;Business;Second;Breakfast;;South America;54;54;54;;;1;1;1;0;0;;;;;21:00;06:00;11:00;intercont
2025-05-23;4Y006;FRA;GRU;Business;Second;Dinner;Meat;South America;54;32;33;;;0,61;0,6;1,2;5;2,5;;;;;21:00;06:00;11:00;intercont
2025-05-23;4Y006;FRA;GRU;Business;Second;Dinner;Veg;South America;54;32;22;;;0,41;0,6;1,2;4,5;1,2;;;;;21:00;06:00;11:00;intercont
2025-05-23;4Y006;FRA;GRU;Premium Eco;First;Starter;Snack;South America;13;13;10;;;0,77;1;1;2;0,5;;;;;21:00;06:00;11:00;intercont
2025-05-23;4Y006;FRA;GRU;Premium Eco;First;Main;Non-Veg;South America;13;5;3;;;0,23;0,4;1,2;5,5;2,7;;;;;21:00;06:00;11:00;intercont
2025-05-23;4Y006;FRA;GRU;Premium Eco;First;Main;Veg;South America;13;5;5;;;0,38;0,4;1,2;4,5;1,2;;;;;21:00;06:00;11:00;intercont
2025-05-23;4Y006;FRA;GRU;Premium Eco;First;Main;Bread;South America;13;5;3;;;0,23;0,4;1,2;1;0,3;;;;;21:00;06:00;11:00;intercont
2025-05-23;4Y006;FRA;GRU;Premium Eco;Second;Breakfast;;South America;13;13;12;;;0,92;1;1;0;0;;;;;21:00;06:00;11:00;intercont
2025-05-23;4Y006;FRA;GRU;Premium Eco;Second;Dinner;Meat;South America;13;7;5;;;0,38;0,6;1,2;5;2,5;;;;;21:00;06:00;11:00;intercont
2025-05-23;4Y006;FRA;GRU;Premium Eco;Second;Dinner;Veg;South America;13;7;5;;;0,38;0,6;1,2;4,5;1,2;;;;;21:00;06:00;11:00;intercont
2025-05-23;4Y006;FRA;GRU;Eco;First;Main;Non-Veg;South America;190;114;105;;;0,55;0,6;1,2;5,5;2,7;;;;;21:00;06:00;11:00;intercont
2025-05-23;4Y006;FRA;GRU;Eco;First;Main;Veg;South America;190;114;112;;;0,59;0,6;1,2;4,5;1,2;;;;;21:00;06:00;11:00;intercont
2025-05-23;4Y006;FRA;GRU;Eco;Second;Breakfast;;South America;190;190;183;;;0,96;1;1;0;0;;;;;21:00;06:00;11:00;intercont
2025-05-23;4Y006;FRA;GRU;Eco;Second;Dinner;Meat;South America;190;114;113;;;0,59;0,6;1,2;5;2,5;;;;;21:00;06:00;11:00;intercont
2025-05-23;4Y006;FRA;GRU;Eco;Second;Dinner;Veg;South America;190;114;83;;;0,44;0,6;1,2;4,5;1,2;;;;;21:00;06:00;11:00;intercont
2025-05-23;4Y007;FRA;LHR;Business;First;Breakfast;;Europe;32;32;26;;;0,81;1;1;0;0;;;;;07:00;08:00;01:00;cont
2025-05-23;4Y007;FRA;LHR;Business;First;Hot Meal;Meat;Europe;32;19;13;;;0,41;0,6;1,2;5;2,5;;;;;07:00;08:00;01:00;cont
2025-05-23;4Y007;FRA;LHR;Business;First;Hot Meal;Veg;Europe;32;19;16;;;0,5;0,6;1,2;4,5;1,2;;;;;07:00;08:00;01:00;cont
2025-05-23;4Y008;FRA;CDG;Business;First;Breakfast;;Europe;35;35;23;;;0,66;1;1;0;0;;;;;09:00;10:00;01:00;cont
2025-05-23;4Y008;FRA;CDG;Business;First;Hot Meal;Meat;Europe;35;21;21;;;0,6;0,6;1,2;5;2,5;;;;;09:00;10:00;01:00;cont
2025-05-23;4Y008;FRA;CDG;Business;First;Hot Meal;Veg;Europe;35;21;20;;;0,57;0,6;1,2;4,5;1,2;;;;;09:00;10:00;01:00;cont
2025-05-23;4Y009;FRA;MAD;Business;First;Breakfast;;Europe;55;55;47;;;0,85;1;1;0;0;;;;;11:00;13:00;02:00;cont
2025-05-23;4Y009;FRA;MAD;Business;First;Hot Meal;Meat;Europe;55;33;30;;;0,55;0,6;1,2;5;2,5;;;;;11:00;13:00;02:00;cont
2025-05-23;4Y009;FRA;MAD;Business;First;Hot Meal;Veg;Europe;55;33;26;;;0,47;0,6;1,2;4,5;1,2;;;;;11:00;13:00;02:00;cont
2025-05-23;4Y010;FRA;AMS;Business;First;Breakfast;;pEurope;30;30;26;;;0,87;1;1;0;0;;;;;14:00;15:00;01:00;cont
2025-05-23;4Y010;FRA;AMS;Business;First;Hot Meal;Meat;pEurope;30;18;19;;;0,63;0,6;1,2;5;2,5;;;;;14:00;15:00;01:00;cont
2025-05-23;4Y010;FRA;AMS;Business;First;Hot Meal;Veg;pEurope;30;18;16;;;0,53;0,6;1,2;4,5;1,2;;;;;14:00;15:00;01:00;cont
2025-05-23;4Y011;FRA;BCN;Business;First;Breakfast;;Europe;45;45;40;;;0,89;1;1;0;0;;;;;16:00;18:00;02:00;cont
2025-05-23;4Y011;FRA;BCN;Business;First;Hot Meal;Meat;Europe;45;27;26;;;0,58;0,6;1,2;5;2,5;;;;;16:00;18:00;02:00;cont
2025-05-23;4Y011;FRA;BCN;Business;First;Hot Meal;Veg;Europe;45;27;24;;;0,53;0,6;1,2;4,5;1,2;;;;;16:00;18:00;02:00;cont
2025-05-23;4Y012;FRA;ZRH;Business;First;Breakfast;;Europe;39;39;35;;;0,9;1;1;0;0;;;;;19:00;20:00;01:00;cont
2025-05-23;4Y012;FRA;ZRH;Business;First;Hot Meal;Meat;Europe;39;23;22;;;0,56;0,6;1,2;5;2,5;;;;;19:00;20:00;01:00;cont
2025-05-23;4Y012;FRA;ZRH;Business;First;Hot Meal;Veg;Europe;39;23;24;;;0,62;0,6;1,2;4,5;1,2;;;;;19:00;20:00;01:00;cont
2025-05-24;4Y001;FRA;JFK;Business;First;Starter;Meat;North America;50;30;30;;;0,6;0,6;1,2;5;2,5;;;;;08:00;11:00;08:00;intercont
2025-05-24;4Y001;FRA;JFK;Business;First;Starter;Veg;North America;50;30;22;;;0,44;0,6;1,2;4,5;1,2;;;;;08:00;11:00;08:00;intercont
2025-05-24;4Y001;FRA;JFK;Business;First;Main;Meat;North America;50;20;20;;;0,4;0,4;1,2;5;2,5;;;;;08:00;11:00;08:00;intercont
2025-05-24;4Y001;FRA;JFK;Business;First;Main;Veg;North America;50;20;16;;;0,32;0,4;1,2;4,5;1,2;;;;;08:00;11:00;08:00;intercont
2025-05-24;4Y001;FRA;JFK;Business;First;Main;Fish;North America;50;20;16;;;0,32;0,4;1,2;6;3;;;;;08:00;11:00;08:00;intercont
